observation,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
7035,430000,3,2,1,0,0,3,8,360,1978,0,47.5202,-122.047,2390,10000
7036,213000,2,1,1,0,0,4,6,0,1951,0,47.4481,-122.278,1500,10075
7037,475000,3,2.5,1,0,0,3,8,730,1990,0,47.735,-122.159,2030,3710
7038,649000,2,2.75,2,0,3,4,8,0,1988,0,47.4145,-122.44,1820,32340
7039,715000,3,2.5,2,0,0,3,9,0,1990,0,47.5586,-122.121,3180,13458
7040,845000,4,3.5,1,0,0,3,11,890,1992,0,47.5796,-121.998,3360,19460
7041,390000,3,2.5,1,0,0,3,7,870,1980,2004,47.3685,-122.048,1850,10920
7042,390000,4,3,1,0,0,3,7,1130,1983,0,47.5427,-122.302,2340,7200
7043,328000,4,1.75,1,0,0,4,8,590,1978,0,47.4417,-122.135,1820,7400
7044,239999,3,2.75,1,0,0,3,7,600,1967,0,47.3456,-122.305,1550,8436
7045,225000,3,2,1,0,0,3,7,0,1968,0,47.3467,-122.306,1540,7644
7046,920000,3,1.75,1,0,2,4,9,1720,1979,0,47.5604,-122.133,3020,9747
7047,940000,4,2.75,2,0,0,3,10,0,1995,0,47.6539,-122.121,3380,10154
7048,465000,3,1,1,0,0,4,6,0,1949,0,47.5551,-122.273,1070,4872
7049,241000,3,2,1,0,0,3,7,0,1986,0,47.3321,-122.261,1510,10462
7050,307550,4,2.5,2,0,0,3,8,0,2003,0,47.3913,-122.185,2550,5487
7051,490000,4,2.5,1,0,3,4,8,1040,1976,0,47.7684,-122.254,2650,9221
7052,647000,4,2.5,2,0,0,3,8,0,1999,0,47.6073,-122.015,2790,7196
7053,780000,4,2.75,1.5,0,0,3,10,0,1999,0,47.5078,-122.018,2670,91040
7054,517500,3,2.5,2,0,0,3,8,0,1992,0,47.5776,-121.996,1740,4332
7055,295000,3,2,1,0,0,4,7,0,1966,0,47.4238,-122.322,1410,10594
7056,560000,4,1.5,2,0,0,3,8,0,1926,0,47.6264,-122.302,1770,3600
7057,319450,5,2,1.5,0,0,5,7,500,1930,0,47.3065,-122.219,1540,5472
7058,1.50E+06,4,3.25,2,0,1,3,9,990,2005,0,47.6855,-122.269,2940,9600
7059,340000,4,3,1,0,0,3,8,880,1999,0,47.3046,-122.392,2370,15440
7060,249950,3,1,1,0,0,4,6,0,1958,0,47.4576,-122.182,1080,9198
7061,499950,3,1,1.5,0,0,3,7,400,1926,0,47.6619,-122.351,1510,2500
7062,1.04E+06,4,1.75,1,0,0,4,8,0,1967,0,47.634,-122.204,3520,10802
7063,750000,4,2.5,1,0,2,4,9,970,1977,0,47.6287,-122.089,2370,14621
7064,875000,4,2.5,2,0,0,3,9,0,2006,0,47.6544,-121.998,3080,217800
7065,678000,3,1.75,1,0,0,5,8,0,1967,0,47.6344,-122.116,2200,7210
7066,360000,2,1,1,0,0,3,6,0,1920,0,47.5381,-122.267,1620,6000
7067,354900,3,1,1,0,0,4,7,0,1971,0,47.4772,-122.153,1550,15457
7068,632000,5,2.5,1,0,0,3,8,740,1967,0,47.5982,-122.128,2500,9440
7069,350000,3,1.75,1,0,0,4,7,0,1957,0,47.5076,-122.366,1370,9000
7070,990000,3,4,2,0,2,3,8,500,1940,2003,47.6415,-122.392,2340,6400
7071,1.65E+06,4,3.25,3,0,3,3,11,0,2002,0,47.5385,-121.896,2970,112384
7072,481000,4,2.5,2,0,0,3,8,0,2002,0,47.5174,-122.194,2110,4711
7073,485000,3,2.5,1,0,0,5,7,600,1920,0,47.5499,-122.394,1090,5412
7074,477000,3,2.5,2,0,0,3,8,0,1992,0,47.5772,-121.998,1740,5021
7075,560000,5,2.5,1,0,0,5,8,1440,1966,0,47.5456,-122.179,2010,9000
7076,600000,6,3,1,0,0,4,8,1260,1963,0,47.6198,-122.105,2090,9102
7077,622500,5,2.75,2,0,0,4,8,1130,1975,0,47.7498,-122.146,2520,36720
7078,410000,2,2.25,2,0,0,4,8,0,1974,0,47.7528,-122.252,1640,2128
7079,318200,3,2.5,2,0,0,3,7,0,2010,0,47.3531,-122.017,2580,3800
7080,289000,3,2,1,0,0,3,7,0,1993,0,47.1969,-122.011,1990,8545
7081,263000,3,1.75,2,0,0,3,7,0,1982,0,47.3876,-122.216,1580,8622
7082,240000,3,1,1,0,0,4,6,0,1957,0,47.5321,-122.029,1760,7121
7083,281500,3,1,1,0,0,3,7,0,1953,0,47.4921,-122.339,1340,3000
7084,587206,3,3.5,2,0,0,3,8,250,1999,0,47.6592,-122.349,1680,1562
7085,482000,2,2.25,2,0,0,3,7,170,2000,0,47.6399,-122.32,1760,3360
7086,485000,3,1.75,1,0,0,3,8,0,1967,0,47.631,-122.098,1880,9375
7087,309000,3,2.5,2,0,0,3,7,0,1990,0,47.672,-121.864,2080,87991
7088,221000,3,2.25,1,0,0,3,7,500,1984,0,47.2625,-122.3,1480,8041
7089,700000,3,2.5,2,0,0,4,9,0,1975,0,47.6272,-122.095,2450,8104
7090,411500,5,3,1,0,0,5,7,1060,1929,1969,47.536,-122.358,1840,6780
7091,285000,4,3.5,2,0,0,3,8,0,1940,2015,47.7412,-122.355,1760,10505
7092,395000,4,3,1,0,0,4,7,820,1983,0,47.7513,-122.334,1910,7931
7093,237950,2,1.75,1,0,0,4,7,0,1987,0,47.3665,-122.092,1680,8206
7094,680000,3,2.5,1,0,2,4,7,450,1981,0,47.6818,-122.189,2260,8328
7095,199950,2,1,1,0,0,3,6,0,1961,0,47.3286,-122.336,1040,8591
7096,765000,4,3.5,2,0,2,3,8,760,1926,2014,47.5687,-122.374,1690,4000
7097,515000,2,1,1,0,0,3,7,0,1926,0,47.6896,-122.331,1420,4960
7098,470000,3,1.5,1,0,0,4,7,0,1956,0,47.5865,-122.135,1430,8000
7099,330000,2,1,1,0,0,3,6,100,1937,0,47.6931,-122.379,950,4000
7100,284000,3,2.5,1,0,0,3,8,600,1968,0,47.4578,-122.274,1950,9100
7101,295000,3,2.5,1,0,0,3,7,510,1999,0,47.4373,-122.333,1250,8125
7102,555000,4,2.5,1,0,0,4,8,720,1981,2003,47.6333,-122.034,1280,11617
7103,350000,3,1,1.5,0,0,3,6,0,1949,0,47.7263,-122.289,1560,8250
7104,240000,3,2.25,1,0,0,3,7,320,1986,0,47.3113,-122.358,1490,6031
7105,419900,3,1.5,1,0,0,3,7,0,1955,0,47.5983,-122.15,1490,7245
7106,528000,3,2,1,0,0,3,7,0,1924,0,47.5407,-122.379,1620,6300
7107,481000,4,2.5,1,0,0,4,8,1240,1963,0,47.7612,-122.229,2230,10310
7108,304700,2,1,1,0,0,4,7,0,1949,0,47.7291,-122.337,1140,5995
7109,715000,4,2.5,2,0,0,3,10,0,1998,0,47.5948,-121.983,2967,12166
7110,738950,4,2.75,1,0,0,4,8,0,1956,1989,47.6342,-122.171,1870,10800
7111,215000,3,1.5,1,0,0,4,7,0,1966,0,47.3727,-122.162,2260,7611
7112,300000,6,2,1,0,0,4,5,0,1943,0,47.4919,-122.181,1440,10200
7113,346000,3,1.75,1,0,0,3,6,390,1950,0,47.4828,-122.344,1650,8173
7114,473000,4,3.5,2,0,3,3,8,1590,1996,0,47.241,-121.979,2860,39356
7115,500000,3,1.75,1,0,0,3,7,0,1952,0,47.5807,-122.397,1330,6120
7116,750000,2,1.5,1,0,2,3,7,0,1943,0,47.6134,-122.308,1420,1676
7117,519900,4,2,1,0,0,4,8,0,1967,0,47.6288,-122.098,2260,9299
7118,378500,2,1,1,0,0,4,7,0,1949,0,47.7262,-122.285,2260,12769
7119,314500,3,1.75,1,0,0,4,8,0,1957,0,47.3358,-122.32,1950,12667
7120,499950,3,1.5,1,0,0,3,7,0,1968,0,47.6587,-122.124,1840,9920
7121,1.74E+06,5,3.5,2.5,0,3,5,10,1220,1929,0,47.5832,-122.29,3220,7700
7122,630000,3,2.5,2,0,0,3,9,0,1999,0,47.7602,-122.022,2470,51400
7123,360000,4,1.5,1,0,0,3,7,0,1953,0,47.7268,-122.311,1430,6240
7124,460000,2,1.5,1,0,0,4,8,1160,1976,0,47.7698,-121.898,1450,19509
7125,361000,3,1,1.5,0,4,4,6,0,1922,0,47.344,-122.331,2550,7847
7126,713400,3,2.25,1,0,0,4,8,0,1959,1991,47.5505,-122.221,1900,10083
7127,445000,2,1,1,0,0,5,6,0,1918,0,47.6783,-122.298,1900,5000
7128,305000,4,1.5,1,0,3,4,7,0,1966,0,47.2558,-122.024,2280,108028
7129,1.43E+06,3,2.75,1.5,0,4,3,9,1230,1975,0,47.7039,-122.385,2960,10080
7130,222000,3,1,1,0,0,4,6,0,1962,0,47.3086,-122.365,1060,8563
7131,510000,5,3.25,2,0,0,3,8,660,2005,0,47.5385,-121.88,3400,6163
7132,500000,5,3,2,0,0,3,8,0,2003,0,47.7607,-122.354,1720,9348
7133,605000,2,1,1,0,0,4,7,0,1909,0,47.6341,-122.361,1720,3600
7134,393000,3,2,2,0,0,3,8,0,1981,0,47.6203,-122.037,1910,13639
7135,725000,4,2.5,2,0,0,4,9,0,2000,0,47.6836,-122.162,2490,5170
7136,320000,3,1.75,1,0,0,3,7,950,1950,0,47.7762,-122.27,1490,10003
7137,210000,4,1.5,1,0,0,4,7,0,1970,0,47.2986,-122.377,1690,7840
7138,419900,4,2.5,2,0,0,3,9,0,2005,0,47.3595,-122.038,2800,5376
7139,410000,4,2.5,2,0,0,3,7,0,2006,0,47.4868,-122.159,2000,3800
7140,721000,3,2.25,1,0,1,3,8,1140,1963,0,47.561,-122.398,2140,7560
7141,605000,2,2,1.5,0,0,4,8,0,1921,0,47.6121,-122.294,1870,4400
7142,738000,3,1.75,1.5,0,0,5,7,0,1936,0,47.5839,-122.383,2310,5500
7143,725000,6,3,2,0,0,3,8,0,1972,0,47.6131,-122.145,2220,8580
7144,255000,2,1,1,0,0,3,7,0,1977,0,47.4485,-121.774,1240,9752
7145,303000,3,2.25,3,0,0,3,8,0,2009,0,47.7325,-122.343,1340,1186
7146,394950,3,2.5,1,0,0,4,7,0,1957,0,47.607,-122.12,1740,7700
7147,530000,4,3,2,0,0,5,7,410,1949,0,47.5598,-122.27,1530,4800
7148,475000,4,2.5,1,0,0,3,10,1480,2004,0,47.4587,-122.117,2650,6333
7149,250000,4,2.5,2,0,0,3,7,0,1998,0,47.3611,-122.047,1590,8100
7150,180000,3,1,1,0,0,2,6,0,1920,0,47.565,-122.291,1260,3540
7151,443500,2,1,1,0,0,4,7,400,1919,1940,47.6802,-122.306,1410,5100
7152,390000,4,2,1,0,0,3,8,0,2004,0,47.3491,-122.113,1740,34848
7153,430000,4,1.75,1,0,0,3,7,470,1975,0,47.6801,-122.106,1580,7650
7154,460000,5,4.5,2,0,0,3,8,0,1963,2000,47.5004,-122.162,1650,7700
7155,660000,3,3.5,2,0,0,3,9,550,2001,0,47.7195,-122.182,2060,3457
7156,515000,3,1.75,1,0,0,3,8,370,1974,0,47.6389,-122.102,1760,10200
7157,482500,3,2,1,0,0,4,7,0,1954,0,47.7181,-122.308,1580,7202
7158,305000,2,1.5,2,0,0,3,7,0,1988,0,47.5707,-122.018,1150,2981
7159,835000,4,2.75,1.5,0,0,3,9,0,1930,0,47.6596,-122.28,2120,4000
7160,237000,3,2,1,0,0,3,7,0,1998,0,47.3867,-122.19,1670,7280
7161,445000,2,1.5,2,0,0,4,8,0,1985,0,47.6211,-122.153,1510,2055
7162,710000,4,2.5,1,0,0,4,7,1360,1955,0,47.5237,-122.391,1790,8000
7163,180000,3,1,1,0,0,4,5,0,1945,0,47.3948,-122.028,1430,12600
7164,280017,3,2.5,2,0,0,3,8,0,1996,0,47.2091,-122.009,2350,8606
7165,436500,4,2.5,2,0,0,4,8,0,1988,0,47.4314,-122.164,2290,10404
7166,1.26E+06,4,2.5,2,0,0,3,9,0,2006,0,47.666,-122.276,1650,6850
7167,420000,3,2.25,1,0,0,4,7,500,1959,0,47.7393,-122.244,1680,9545
7168,205000,3,1,1,0,0,3,6,0,1944,0,47.4947,-122.237,1280,7467
7169,570000,3,1.5,1,0,0,4,7,300,1946,0,47.3402,-122.046,1980,13664
7170,565000,4,1.75,1,0,0,4,7,1070,1948,0,47.7042,-122.37,1950,7102
7171,287000,2,2.5,1,0,0,3,7,860,1978,0,47.3078,-122.374,1840,8800
7172,260000,4,1.75,1,0,0,3,7,640,1977,0,47.7721,-122.206,1840,8550
7173,470000,4,1.75,1,0,0,3,7,640,1977,0,47.7721,-122.206,1840,8550
7174,700000,3,2.5,2,0,0,4,10,0,1989,0,47.6911,-122.103,2310,8212
7175,249000,3,1.75,1,0,0,3,8,0,1985,0,47.2646,-122.219,2180,7506
7176,568000,3,1.75,1,0,0,4,7,980,1977,0,47.5536,-122.399,2050,16083
7177,500000,4,1,1.5,0,0,4,7,0,1904,0,47.6719,-122.396,1580,3784
7178,358000,5,2.5,1,0,0,4,7,1120,1980,0,47.4639,-122.17,1800,8000
7179,225000,3,2.5,2,0,0,3,8,0,1994,0,47.3293,-122.17,1860,7257
7180,275500,3,1,1,0,0,4,6,0,1981,0,47.4936,-122.165,1090,6694
7181,495000,3,2.5,2,0,0,3,8,0,2001,0,47.719,-122.182,2050,3375
7182,758800,5,2.25,1,0,0,3,8,790,1940,0,47.6589,-122.276,2580,5000
7183,280000,3,1.75,1,0,0,4,7,0,1985,0,47.3624,-122.079,1450,7939
7184,380500,3,2.5,2,0,0,3,8,0,1994,0,47.4324,-122.191,2100,7361
7185,3.20E+06,7,4.5,2.5,0,2,5,11,1450,1910,0,47.6307,-122.354,2940,5400
7186,260000,3,1.75,1,0,2,3,7,350,1958,0,47.471,-122.262,1710,12888
7187,630000,4,2.5,3,0,0,3,8,0,2014,0,47.6747,-122.393,1520,3888
7188,875000,3,2,1,0,0,5,7,800,1915,0,47.6638,-122.329,1770,4000
7189,457500,3,1,1.5,0,0,4,6,0,1927,0,47.5553,-122.286,1380,5175
7190,900000,2,1,1,0,0,3,7,0,1954,0,47.6461,-122.317,2080,4400
7191,235000,2,2,1,0,0,4,6,130,1954,0,47.5354,-122.278,1640,5775
7192,410000,3,2,2,0,0,4,8,0,1981,0,47.3624,-122.455,2390,56628
7193,355000,3,3,1,0,0,3,7,620,1981,0,47.7717,-122.25,1970,10000
7194,1.30E+06,4,4,2,0,3,3,10,1090,2004,0,47.5443,-121.994,4280,5942
7195,467500,3,1.75,1,0,0,3,7,1130,1948,0,47.7129,-122.304,2240,8040
7196,500000,4,4.5,1.5,0,0,5,7,0,1949,0,47.7062,-122.311,1660,9000
7197,995000,4,3.5,2,0,4,5,10,250,1978,0,47.454,-122.373,2724,10634
7198,277000,3,1,1,0,0,3,7,0,1956,0,47.7464,-122.317,1150,8144
7199,630000,4,2.25,2,0,0,3,7,910,1947,0,47.7037,-122.308,1850,7540
7200,628000,5,2.75,1,0,0,4,7,1120,1960,0,47.5828,-122.118,2460,10880
7201,655000,5,2.5,2,0,0,3,8,0,1995,0,47.7125,-121.915,2430,46929
7202,170000,2,1,1,0,0,3,7,300,1950,0,47.4862,-122.326,1050,9375
7203,352500,4,2.5,1,0,2,4,8,0,1967,0,47.3338,-122.337,2310,10425
7204,615000,4,2.75,2,0,0,3,9,0,1997,0,47.3431,-122.03,2420,25201
7205,165000,3,1,1,0,0,3,7,0,1965,0,47.4836,-122.332,1200,6600
7206,243500,4,2.5,2,0,0,4,7,0,1966,0,47.3683,-122.164,1820,10125
7207,304000,2,1.5,2,0,0,3,7,100,2003,0,47.6005,-122.306,950,1280
7208,369000,3,1.5,1,0,0,3,7,900,1959,0,47.5283,-122.286,1950,5195
7209,779950,4,2.75,2,0,0,3,9,0,2014,0,47.7101,-122.108,2990,4837
7210,605000,4,2.25,1,0,0,5,7,1420,1961,0,47.7422,-122.245,2470,14900
7211,292500,4,2.5,2,0,0,3,8,0,1994,0,47.3289,-122.17,1990,6825
7212,500007,2,1.75,1,0,0,3,7,910,1950,0,47.6928,-122.323,1730,6050
7213,449999,4,2.5,2,0,0,3,8,0,2000,0,47.5042,-122.193,1760,5611
7214,355000,4,2.5,2,0,0,3,8,0,1996,0,47.3788,-122.031,2250,7867
7215,258000,4,3,1,0,0,4,7,1000,1967,0,47.3789,-122.213,2070,9271
7216,380000,4,2.25,1,0,0,3,7,1060,1963,0,47.7627,-122.245,2150,10480
7217,650000,4,3,1,0,0,3,9,1840,2003,0,47.6469,-121.897,2560,26372
7218,456500,4,2.5,2,0,0,3,9,0,2003,0,47.3658,-122.04,2410,8403
7219,259950,4,2,1.5,0,0,5,7,0,1948,0,47.2056,-121.999,1480,10212
7220,123000,2,1,1.5,0,0,3,6,0,1964,0,47.4828,-122.324,1330,6600
7221,520000,3,2.25,3,0,0,3,8,0,2014,0,47.6722,-122.384,1780,5000
7222,506000,4,2.25,1,0,0,4,7,740,1963,0,47.7362,-122.241,1930,12000
7223,425000,3,1,1.5,0,0,3,7,0,1926,0,47.5663,-122.274,2030,7200
7224,438000,5,2.5,2,0,0,4,7,0,1974,0,47.7162,-122.166,1990,7150
7225,1.49E+06,4,2.5,1,0,0,4,9,0,1967,0,47.6214,-122.227,3330,19910
7226,375000,4,2,1,0,0,3,7,200,1908,0,47.6076,-122.298,1480,3500
7227,337500,3,2.25,1,0,0,4,7,290,1968,0,47.462,-122.188,1500,7700
7228,300000,4,2.25,1,0,0,3,7,630,1968,0,47.4349,-122.17,1900,7980
7229,627000,5,3.25,2,0,0,3,7,0,2005,0,47.5933,-122.007,2690,5347
7230,1.40E+06,5,4.25,2,0,0,3,10,780,2008,0,47.6866,-122.205,2650,8076
7231,674725,4,2.5,2,0,0,3,9,0,1988,0,47.5685,-122.012,2760,9219
7232,325000,3,2.75,1,0,0,4,7,920,1977,0,47.4574,-122.169,1670,7000
7233,230000,5,2,2,0,0,3,7,0,1982,0,47.2848,-122.361,1510,7700
7234,485000,5,1.75,1,0,2,4,7,920,1962,0,47.5516,-122.085,2520,14677
7235,315000,4,2.5,1.5,0,2,3,8,0,1993,0,47.1947,-122.008,2030,8638
7236,560000,3,2.75,3,0,0,3,8,0,2003,0,47.67,-122.392,1320,1180
7237,444000,4,3,2,0,0,3,8,0,2002,0,47.3538,-122.013,3610,7845
7238,325000,3,1.5,1,0,0,5,7,0,1977,0,47.5549,-122.356,1300,6780
7239,118125,2,1,1,0,0,4,6,0,1944,0,47.4869,-122.324,810,7128
7240,212000,2,1,1,0,0,4,6,0,1944,0,47.4869,-122.324,810,7128
7241,428900,4,2.5,2,0,0,3,9,0,2006,0,47.3591,-122.038,2820,5150
7242,510000,3,2,1,0,0,3,7,0,1968,1998,47.7671,-122.225,1770,9600
7243,416000,3,1.5,1,0,0,4,7,0,1963,0,47.676,-122.15,1900,9720
7244,950000,4,3,2,0,0,3,9,0,1999,0,47.4141,-122.47,1600,144619
7245,204000,3,1.5,1,0,0,4,7,480,1980,0,47.3954,-122.191,1400,8572
7246,7.70E+06,6,8,2.5,0,3,4,13,3480,1910,1987,47.6298,-122.323,3940,8800
7247,878000,4,2.5,2,0,0,3,11,0,1995,0,47.5504,-122.097,3290,9642
7248,1.05E+06,4,3,3,0,2,3,9,590,1996,0,47.6265,-122.3,1190,4000
7249,350000,2,1,1,0,0,3,6,0,1952,0,47.5354,-122.28,1270,4652
7250,659500,3,1.75,1,0,0,4,8,200,1957,0,47.6737,-122.283,2330,6050
7251,395000,3,2.5,1,0,0,3,7,510,1988,0,47.7454,-122.103,2050,15200
7252,308950,4,2.5,2,0,2,4,7,0,1994,0,47.1932,-122.008,1820,8628
7253,410000,3,2,1,0,0,3,7,0,1955,0,47.7329,-122.343,1370,1533
7254,710000,4,3,1,0,0,5,8,1120,1966,0,47.7134,-122.361,2440,7500
7255,175000,1,1,1,0,0,4,5,0,1976,0,47.4095,-122.29,1300,12150
7256,508800,3,2,1,0,0,4,8,580,1981,0,47.6231,-122.043,1840,10098
7257,606400,3,3,1.5,0,2,3,8,300,1929,0,47.6475,-122.371,1670,5000
7258,245100,3,1.75,1,0,0,3,7,0,1996,0,47.3162,-122.194,1640,8698
7259,540000,3,2.5,1,0,0,3,7,650,1981,0,47.5031,-122.372,2030,8008
7260,415000,3,1.5,1,0,0,3,7,0,1956,0,47.7402,-122.255,1830,9513
7261,469500,4,2.75,1,0,0,4,8,750,1980,0,47.7502,-122.085,1880,10234
7262,195000,3,1.75,1,0,0,4,7,0,1965,0,47.2933,-122.377,2240,8325
7263,1.62E+06,4,3.25,2,0,4,3,12,1230,1996,0,47.5507,-122.113,4940,12941
7264,1.45E+06,4,3.5,2,0,0,3,12,0,1998,0,47.6035,-122.005,4770,27521
7265,1.20E+06,3,2.5,1,0,4,3,10,1010,1991,0,47.5638,-122.105,3460,14566
7266,1.07E+06,4,3.75,2,0,0,3,10,0,2008,0,47.6739,-122.172,1950,8970
7267,555500,2,1,1,0,0,4,7,0,1981,0,47.6938,-122.21,1340,10000
7268,440000,3,1,1,0,0,3,7,0,1950,0,47.6178,-122.292,1170,4000
7269,485000,3,1,1,0,2,3,7,300,1940,0,47.6947,-122.311,1540,7250
7270,693000,3,2.5,2,0,0,3,9,0,1996,0,47.691,-122.095,2540,12229
7271,295000,3,1,1,0,0,3,6,0,1942,1989,47.7027,-122.355,1300,3844
7272,700000,3,2.5,1,0,0,5,8,1010,1976,0,47.5627,-122.137,2690,8850
7273,767500,2,1.75,1,0,3,4,8,650,1951,0,47.6634,-122.359,2140,5640
7274,800000,6,4.25,2,0,0,4,10,340,1991,0,47.412,-122.168,2470,10429
7275,440000,3,2,2,0,2,3,8,0,1998,0,47.5157,-122.107,2500,217800
7276,600000,3,2.5,1,0,0,4,7,0,1997,0,47.7369,-122.049,2310,49222
7277,1.16E+06,4,2.5,2,0,0,3,10,860,1925,2000,47.6453,-122.303,2320,5450
7278,506000,2,1,1,0,0,4,8,420,1952,0,47.7221,-122.371,1680,8196
7279,474950,4,1.75,1,0,1,3,9,900,1975,0,47.4603,-122.365,2040,12425
7280,654000,3,2.5,1,0,0,4,7,1250,1961,0,47.6417,-122.397,1460,6250
7281,710000,2,1,1,0,0,4,7,210,1942,0,47.6482,-122.402,1840,6000
7282,620000,4,2.25,1,0,0,4,7,500,1981,0,47.5589,-122.082,1710,7627
7283,390000,3,2,2,0,0,3,7,0,1984,0,47.654,-122.127,1900,10908
7284,550000,3,2.25,1,0,0,4,7,500,1967,0,47.6581,-122.126,1720,9600
7285,353000,3,1.75,1,0,2,4,7,800,1953,0,47.5033,-122.232,2180,7155
7286,465000,4,2.5,1,0,0,3,8,1370,1980,0,47.4598,-122.004,2740,36017
7287,279900,3,2,1,0,0,4,7,0,1990,0,47.3596,-122.089,1750,7150
7288,700000,2,1.75,2,0,0,3,9,0,2001,0,47.463,-122.475,1850,358934
7289,395000,4,1,1,0,0,4,7,550,1968,0,47.5226,-122.045,1890,13140
7290,375000,4,2.5,2,0,0,3,8,0,1978,0,47.7628,-122.244,1830,10480
7291,547000,4,1,1.5,0,0,4,7,520,1926,0,47.6743,-122.299,1530,3500
7292,525000,5,3.25,2,0,0,5,8,840,1993,0,47.7726,-122.286,2270,10277
7293,285000,3,1,1.5,0,0,3,7,0,1901,0,47.6865,-122.397,1450,5264
7294,570000,2,1.75,1,0,0,4,7,350,1908,0,47.5876,-122.391,1950,4420
7295,409000,3,2.5,2,0,0,3,9,0,1991,0,47.3835,-122.148,2690,10554
7296,260000,4,2.5,2,0,0,3,8,0,2007,0,47.454,-122.19,1811,4150
7297,348000,4,2.5,1,0,0,4,8,600,1987,0,47.4391,-122.161,2340,7700
7298,389000,4,1,1.5,0,0,4,7,0,1971,0,47.7303,-122.236,1540,7700
7299,445000,4,2.75,1,0,0,4,7,940,1976,0,47.7177,-122.224,1790,7614
7300,400000,3,1.75,1,0,0,3,7,460,1981,0,47.6944,-122.366,1230,4800
7301,302000,4,2.5,2,0,0,3,7,0,1999,0,47.3401,-122.282,1720,6813
7302,798000,3,2.5,2,0,0,3,10,0,2001,0,47.6487,-122.079,3190,8897
7303,335000,2,1,1,0,0,3,7,600,1950,0,47.7443,-122.325,1650,8461
7304,585000,4,2.5,2,0,0,3,8,0,2005,0,47.7623,-122.165,3000,6589
7305,2.50E+06,4,4,1,0,0,4,10,0,1961,0,47.5708,-122.192,3880,25493
7306,555000,4,2.25,1,0,0,3,7,860,1940,2014,47.5762,-122.412,1720,4680
7307,3.10E+06,3,3,2,1,4,4,11,0,1996,0,47.5716,-122.204,3450,13287
7308,295000,3,2.5,2,0,0,3,7,0,1994,0,47.5605,-122.117,2700,7734
7309,265000,4,1.5,1,0,0,3,7,1000,1963,0,47.3395,-122.28,1950,7350
7310,330000,4,2,1,0,0,3,7,0,1965,0,47.7301,-122.2,1210,7275
7311,286000,4,1.5,2,0,0,4,6,0,1902,0,47.5437,-122.28,1690,5750
7312,305000,3,2.5,3,0,0,3,7,100,2009,0,47.7072,-122.336,1190,1095
7313,970000,2,1,1,0,0,3,6,0,1945,0,47.6966,-122.315,1180,5376
7314,525000,4,2,1,0,0,3,8,1220,1966,0,47.4286,-122.292,2100,9199
7315,355000,3,1.75,1,0,0,4,7,1090,1979,0,47.4459,-121.773,1230,9775
7316,469950,5,2.5,1,0,0,3,7,1010,1975,0,47.7212,-122.211,1930,8303
7317,435000,4,1,1,0,0,4,7,0,1954,0,47.5746,-122.135,1260,8942
7318,363500,4,2.5,2,0,0,4,8,0,1990,0,47.4094,-122.17,2400,7700
7319,595000,2,1.5,1,0,0,3,7,200,1924,0,47.6455,-122.352,1250,4000
7320,275000,3,1,1,0,0,3,7,0,1955,0,47.7748,-122.304,1320,8319
7321,295000,2,1,1,0,0,4,6,0,1942,0,47.5124,-122.372,1080,9525
7322,345000,3,2.25,2,0,0,3,9,0,1990,0,47.3347,-122.077,2290,36284
7323,485000,3,2.25,2,0,0,3,8,350,1991,0,47.6347,-121.958,2150,24000
7324,1.25E+06,5,2.5,2,0,0,3,9,0,2005,0,47.5812,-122.196,2470,8113
7325,340500,2,1,1,0,0,3,7,0,1923,0,47.6956,-122.304,1340,5296
7326,280000,3,1,1,0,0,3,6,260,1948,0,47.7011,-122.336,1280,5132
7327,449888,3,2.25,2,0,0,3,9,0,1988,0,47.3514,-122.279,1490,29972
7328,483000,2,1.75,1,0,0,4,7,580,1927,0,47.5705,-122.392,1330,6786
7329,445500,3,1.75,1,0,0,4,7,940,1941,0,47.7131,-122.283,1390,7200
7330,379900,5,3.5,2,0,0,3,7,0,1995,0,47.5273,-122.345,2190,7620
7331,599950,4,3.5,2,0,0,3,8,690,2008,0,47.6749,-122.14,2060,3295
7332,215000,3,1,1,0,0,3,6,0,1942,0,47.4734,-122.35,1700,5245
7333,263000,3,2.5,2,0,0,3,7,0,1987,0,47.3266,-122.272,1610,7790
7334,565000,4,1,1,0,0,5,7,0,1961,0,47.6893,-122.164,1270,12844
7335,950000,5,3,1.5,0,0,4,9,1330,2003,0,47.7702,-122.066,3430,83199
7336,395000,4,1,1.5,0,0,3,7,0,1946,0,47.7529,-122.318,1440,9230
7337,1.54E+06,4,3.25,2,0,3,3,10,1030,1908,2003,47.6147,-122.285,2130,4200
7338,922000,4,2.5,1,0,4,4,8,1000,1941,0,47.6983,-122.397,2620,8905
7339,330000,3,2.5,2,0,0,3,7,0,1997,0,47.6521,-121.905,1410,18778
7340,1.53E+06,4,3.75,2,0,0,4,12,1440,1990,0,47.5485,-122.124,4830,36200
7341,323000,3,1.75,1,0,0,3,8,0,2004,0,47.19,-122.016,2510,9259
7342,554000,2,2,1,0,0,3,8,0,2004,0,47.7141,-122.031,1670,4996
7343,500000,3,2,1,0,0,3,8,0,1987,0,47.6389,-122.11,1980,11424
7344,775000,5,3.5,1,0,0,3,10,970,1990,0,47.5987,-122.029,3280,16679
